116894at147545	tig00000005	2525796	2536149
9236at147545	tig00000007	456889	469663
120128at147545	tig00000005	867192	877621
120128at147545	tig00000002	398925	409197
23721at147545	tig00000007	754356	766331
23193at147545	tig00000009	1437308	1449355
112286at147545	tig00000007	1734805	1745449
6235at147545	tig00000009	1400148	1413281
6235at147545	tig00000005	708996	755536
36092at147545	tig00000002	1692239	1706605
62218at147545	tig00000002	2657406	2668662
62218at147545	tig00000001	3414209	3425328
76307at147545	tig00000004	868005	879078
91565at147545	tig00000005	3219353	3229973
4349at147545	tig00000008	843919	857625
20805at147545	tig00000005	1850119	1862100
54601at147545	tig00000003	528730	539863
32816at147545	tig00000009	512049	524000
83821at147545	tig00000002	2621890	2632748
974at147545	tig00000003	2862447	2878156
84240at147545	tig00000005	2097177	2108296
84240at147545	tig00000009	1462021	1473025
10330at147545	tig00000008	1443771	1456520
82680at147545	tig00000002	1636110	1647136
122720at147545	tig00000003	1852173	1862432
41267at147545	tig00000005	1736083	1747565
54642at147545	tig00000003	2603348	2614771
41756at147545	tig00000002	3079475	3090929
46169at147545	tig00000007	2149644	2161226
46169at147545	tig00000005	3141135	3152243
46169at147545	tig00000001	1433337	1444656
54494at147545	tig00000005	1072911	1083857
54494at147545	tig00000007	2066258	2077116
54494at147545	tig00000001	1315066	1326040
111391at147545	tig00000004	1850399	1861205
17986at147545	tig00000008	1426085	1438007
3798at147545	tig00000004	1329107	1345241
104636at147545	tig00000003	2040899	2051367
90034at147545	tig00000008	1143107	1154512
4244at147545	tig00000007	549384	562932
3647at147545	tig00000004	1669208	1682981
9744at147545	tig00000001	3165218	3211102
9744at147545	tig00000005	738378	751006
117361at147545	tig00000003	2872976	2883146
13380at147545	tig00000001	3772402	3784729
13380at147545	tig00000003	1311208	1323303
52223at147545	tig00000007	483031	531404
49982at147545	tig00000001	1152269	1163624
54072at147545	tig00000002	4386684	4398145
1750at147545	tig00000002	896737	911532
25093at147545	tig00000008	1180906	1193003
62321at147545	tig00000001	1784801	1795553
105359at147545	tig00000007	164099	174843
64994at147545	tig00000002	557751	568677
64994at147545	tig00000004	2868743	2879510
70182at147545	tig00000001	1848783	1860379
93917at147545	tig00000001	3860833	3871764
88938at147545	tig00000002	752761	763657
92332at147545	tig00000004	2025702	2036487
71661at147545	tig00000003	1014446	1025411
62713at147545	tig00000001	725427	736776
95632at147545	tig00000001	1402204	1413043
112839at147545	tig00000004	1374401	1385064
66060at147545	tig00000003	2234905	2246083
46556at147545	tig00000004	2467423	2477953
112642at147545	tig00000005	1078552	1089257
24815at147545	tig00000002	866428	878182
33099at147545	tig00000002	3994536	4006174
120193at147545	tig00000003	2212897	2223064
21312at147545	tig00000005	872233	886149
59294at147545	tig00000004	3007476	3019071
27945at147545	tig00000003	2448526	2459900
77402at147545	tig00000007	2029554	2041250
24498at147545	tig00000004	1694076	1710581
47695at147545	tig00000002	2931923	2943317
62331at147545	tig00000001	1730756	1741871
5512at147545	tig00000004	3316992	3330419
2731at147545	tig00000002	3942231	3956228
34059at147545	tig00000009	523191	534934
98993at147545	tig00000009	622577	633274
61728at147545	tig00000008	1121838	1136796
107522at147545	tig00000002	636560	646979
103916at147545	tig00000002	4225607	4236654
42468at147545	tig00000001	3563311	3574947
89151at147545	tig00000001	1826142	1837038
117429at147545	tig00000007	1238650	1249134
116376at147545	tig00000002	910930	921900
82068at147545	tig00000003	2841347	2852531
117601at147545	tig00000005	1034978	1045061
50848at147545	tig00000002	3872263	3883328
33593at147545	tig00000002	3741781	3753345
2365at147545	tig00000001	3357018	3371259
115580at147545	tig00000002	3413229	3423609
113116at147545	tig00000005	3452917	3463342
103970at147545	tig00000004	285599	296324
19660at147545	tig00000007	1690072	1702139
53314at147545	tig00000003	1833100	1844460
28632at147545	tig00000003	2107570	2119468
104205at147545	tig00000009	1493391	1504057
111572at147545	tig00000005	1439992	1450303
121778at147545	tig00000001	2915743	2926203
12207at147545	tig00000001	2791093	2803662
9692at147545	tig00000003	1188384	1200979
3760at147545	tig00000002	365827	379253
4991at147545	tig00000005	3211675	3224552
4991at147545	tig00000010	658647	673329
4991at147545	tig00000008	1103745	1118799
9080at147545	tig00000002	3096445	3109424
114902at147545	tig00000004	3114644	3125499
